Name,Address,Signal Level,X,Y,Z,MAC,Location
BPGC-NAB,70:EA:1A:22:8F:E0,-41,10,16,10,124150763130848,101610
BPGC-NAB,08:4F:A9:10:4B:80,-49,10,16,10,9138231856000,101610
BPGC-NAB,00:A3:8E:60:F2:A0,-72,10,16,10,702468387488,101610
BPGC-WIFI,40:01:7A:B1:00:40,-70,10,16,10,70375097565248,101610
BPGC-NAB,70:EA:1A:22:A9:A0,-66,10,16,10,124150763137440,101610
BPGC-NAB,70:EA:1A:22:96:20,-68,10,16,10,124150763132448,101610
BPGC-NAB,70:EA:1A:22:AC:00,-84,10,16,10,124150763138048,101610
BPGC-NAB,70:EA:1A:22:96:A0,-68,10,16,10,124150763132576,101610
BPGC-NAB,A8:B4:56:CA:8F:40,-72,10,16,10,185492503695168,101610
BPGC-NAB,A8:B4:56:CC:DE:00,-90,10,16,10,185492503846400,101610
BPGC-NAB,70:EA:1A:22:9B:80,-82,10,16,10,124150763133824,101610
BPGC-NAB,70:EA:1A:22:96:00,-33,12,14,10,124150763132416,121410
BPGC-NAB,00:A3:8E:60:F2:A0,-49,12,14,10,702468387488,121410
BPGC-NAB,70:EA:1A:22:A9:40,-57,12,14,10,124150763137344,121410
BPGC-NAB,A8:B4:56:CC:DE:00,-53,12,14,10,185492503846400,121410
BPGC-NAB,70:EA:1A:22:98:20,-50,12,14,10,124150763132960,121410
BPGC-NAB,70:EA:1A:22:A0:20,-59,12,14,10,124150763135008,121410
BPGC-NAB,70:EA:1A:22:A5:A0,-56,12,14,10,124150763136416,121410
BPGC-NAB,70:EA:1A:22:AC:00,-59,12,14,10,124150763138048,121410
BPGC-NAB,08:4F:A9:10:4B:80,-58,12,14,10,9138231856000,121410
BPGC-WIFI,40:01:7A:B1:00:40,-72,12,14,10,70375097565248,121410
BPGC-NAB,70:EA:1A:22:97:80,-72,12,14,10,124150763132800,121410
BPGC-NAB,70:EA:1A:22:9F:20,-71,12,14,10,124150763134752,121410
BPGC-NAB,08:4F:A9:2D:8A:A0,-77,12,14,10,9138233772704,121410
TG,80:14:A8:BE:BB:28,-82,12,14,10,140826218773288,121410
sks,88:63:DF:BB:74:A5,-78,12,14,10,149962536744101,121410
BPGC-NAB,08:4F:A9:2D:8A:40,-78,12,14,10,9138233772608,121410
BPGC-NAB,70:EA:1A:22:8F:E0,-65,12,14,10,124150763130848,121410
BPGC-NAB,70:EA:1A:22:87:60,-80,12,14,10,124150763128672,121410
BPGC-NAB,08:4F:A9:39:68:40,-79,12,14,10,9138234550336,121410
BPGC-WIFI,40:01:7A:01:B8:80,-81,12,14,10,70375086078080,121410
BPGC-NAB,70:EA:1A:22:96:20,-72,12,14,10,124150763132448,121410
BPGC-NAB,70:EA:1A:22:96:A0,-81,12,14,10,124150763132576,121410
BPGC-NAB,08:4F:A9:30:00:00,-84,12,14,10,9138233933824,121410
BPGC-NAB,08:4F:A9:2D:8A:40,-44,15,10,10,9138233772608,151010
BPGC-NAB,08:4F:A9:39:68:20,-49,15,10,10,9138234550304,151010
BPGC-NAB,08:4F:A9:2D:8A:A0,-55,15,10,10,9138233772704,151010
BPGC-NAB,70:EA:1A:22:9F:20,-68,15,10,10,124150763134752,151010
BPGC-NAB,00:A3:8E:4E:29:A0,-73,15,10,10,702467156384,151010
BPGC-NAB,08:4F:A9:39:68:40,-70,15,10,10,9138234550336,151010
BPGC-NAB,A8:B4:56:CC:DE:00,-75,15,10,10,185492503846400,151010
sks,88:63:DF:BB:74:A5,-76,15,10,10,149962536744101,151010
BPGC-NAB,70:EA:1A:22:A5:A0,-73,15,10,10,124150763136416,151010
BPGC-NAB,70:EA:1A:22:87:60,-73,15,10,10,124150763128672,151010
BPGC-NAB,08:4F:A9:30:00:00,-76,15,10,10,9138233933824,151010
BPGC-NAB,70:EA:1A:22:98:20,-77,15,10,10,124150763132960,151010
CRT-MIFI,8C:21:A7:E1:4E:22,-69,15,10,10,154076178370082,151010
BPGC-NAB,70:EA:1A:22:A9:A0,-72,15,10,10,124150763137440,151010
BPGC-NAB,70:EA:1A:22:96:00,-76,15,10,10,124150763132416,151010
BPGC-NAB,70:EA:1A:22:A0:20,-84,15,10,10,124150763135008,151010
BPGC-NAB,70:EA:1A:22:9F:E0,-85,15,10,10,124150763134944,151010
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-94,15,10,10,190090214554142,151010
BPGC-NAB,70:EA:1A:22:8F:E0,-82,15,10,10,124150763130848,151010
BPGC-NAB,70:EA:1A:22:AC:00,-76,15,10,10,124150763138048,151010
BPGC-NAB,08:4F:A9:10:4B:80,-82,15,10,10,9138231856000,151010
BPGC-NAB,70:EA:1A:22:A9:40,-76,15,10,10,124150763137344,151010
BPGC-NAB,00:A3:8E:60:F2:A0,-94,15,10,10,702468387488,151010
BPGC-NAB,70:EA:1A:22:92:40,-86,15,10,10,124150763131456,151010
BPGC-NAB,70:EA:1A:22:97:80,-92,15,10,10,124150763132800,151010
BPGC-NAB,70:EA:1A:22:96:A0,-96,15,10,10,124150763132576,151010
BPGC-WIFI,40:01:7A:01:B8:80,-88,15,10,10,70375086078080,151010
BPGC-NAB,08:4F:A9:2D:8A:A0,-46,10,10,10,9138233772704,101010
BPGC-NAB,08:4F:A9:10:4B:80,-55,10,10,10,9138231856000,101010
BPGC-NAB,08:4F:A9:2D:8A:40,-54,10,10,10,9138233772608,101010
BPGC-NAB,00:A3:8E:60:F2:A0,-52,10,10,10,702468387488,101010
BPGC-NAB,08:4F:A9:39:68:20,-56,10,10,10,9138234550304,101010
BPGC-NAB,70:EA:1A:22:96:00,-66,10,10,10,124150763132416,101010
BPGC-NAB,70:EA:1A:22:AC:00,-67,10,10,10,124150763138048,101010
BPGC-NAB,70:EA:1A:22:A9:A0,-55,10,10,10,124150763137440,101010
CRT-MIFI,8C:21:A7:E1:4E:22,-69,10,10,10,154076178370082,101010
BPGC-NAB,00:A3:8E:4E:29:A0,-72,10,10,10,702467156384,101010
BPGC-NAB,A8:B4:56:CC:DE:00,-78,10,10,10,185492503846400,101010
BPGC-NAB,70:EA:1A:22:9F:20,-67,10,10,10,124150763134752,101010
BPGC-NAB,70:EA:1A:22:98:20,-82,10,10,10,124150763132960,101010
BPGC-NAB,08:4F:A9:30:00:00,-78,10,10,10,9138233933824,101010
BPGC-WIFI,40:01:7A:AF:D3:60,-68,10,10,10,70375097488224,101010
BPGC-WIFI,40:01:7A:01:B8:8F,-69,10,10,10,70375086078095,101010
BPGC-NAB,70:EA:1A:22:8F:E0,-63,10,10,10,124150763130848,101010
BPGC-WIFI,40:01:7A:C6:A5:60,-84,10,10,10,70375098983776,101010
sks,88:63:DF:BB:74:A5,-85,10,10,10,149962536744101,101010
BPGC-NAB,70:EA:1A:22:A0:20,-81,10,10,10,124150763135008,101010
BPGC-NAB,70:EA:1A:22:92:40,-82,10,10,10,124150763131456,101010
BPGC-NAB,70:EA:1A:22:87:60,-74,10,10,10,124150763128672,101010
BPGC-NAB,08:4F:A9:39:68:40,-75,10,10,10,9138234550336,101010
BPGC-NAB,70:EA:1A:22:A9:40,-78,10,10,10,124150763137344,101010
BPGC-WIFI,40:01:7A:01:B8:80,-81,10,10,10,70375086078080,101010
BPGC-NAB,70:EA:1A:22:A5:A0,-87,10,10,10,124150763136416,101010
BPGC-NAB,70:EA:1A:22:97:80,-79,10,10,10,124150763132800,101010
BPGC-WIFI,40:01:7A:CC:88:20,-85,10,10,10,70375099369504,101010
BPGC-NAB,08:4F:A9:39:68:20,-53,19,10,10,9138234550304,191010
BPGC-NAB,70:EA:1A:22:87:60,-53,19,10,10,124150763128672,191010
BPGC-NAB,70:EA:1A:22:9F:E0,-60,19,10,10,124150763134944,191010
BPGC-NAB,70:EA:1A:22:92:40,-64,19,10,10,124150763131456,191010
BPGC-NAB,08:4F:A9:2D:8A:40,-65,19,10,10,9138233772608,191010
BPGC-NAB,A8:B4:56:CC:DE:00,-66,19,10,10,185492503846400,191010
BPGC-NAB,70:EA:1A:22:A5:A0,-74,19,10,10,124150763136416,191010
BPGC-NAB,70:EA:1A:22:A0:20,-75,19,10,10,124150763135008,191010
BPGC-NAB,08:4F:A9:2D:8A:A0,-78,19,10,10,9138233772704,191010
BPGC-NAB,08:4F:A9:39:68:40,-79,19,10,10,9138234550336,191010
BPGC-NAB,08:4F:A9:30:00:00,-80,19,10,10,9138233933824,191010
CRT-MIFI,8C:21:A7:E1:4E:22,-85,19,10,10,154076178370082,191010
BPGC-NAB,70:EA:1A:22:A9:A0,-86,19,10,10,124150763137440,191010
BPGC-NAB,70:EA:1A:22:9F:20,-85,19,10,10,124150763134752,191010
BPGC-NAB,00:A3:8E:4E:29:A0,-88,19,10,10,702467156384,191010
BPGC-NAB,70:EA:1A:22:97:80,-87,19,10,10,124150763132800,191010
BPGC-NAB,08:4F:A9:39:6A:40,-88,19,10,10,9138234550848,191010
BPGC-NAB,70:EA:1A:22:98:20,-89,19,10,10,124150763132960,191010
BPGC-NAB,08:4F:A9:10:4B:80,-91,19,10,10,9138231856000,191010
BPGC-NAB,70:EA:1A:22:8F:E0,-92,19,10,10,124150763130848,191010
BPGC-NAB,70:EA:1A:22:96:00,-93,19,10,10,124150763132416,191010
BPGC-NAB,70:EA:1A:22:9B:E0,-92,19,10,10,124150763133920,191010
BPGC-NAB,70:EA:1A:22:9B:80,-94,19,10,10,124150763133824,191010
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-96,19,10,10,190090214554142,191010
BPGC-NAB,70:EA:1A:22:A9:40,-86,19,10,10,124150763137344,191010
BPGC-NAB,70:EA:1A:22:9F:80,-91,19,10,10,124150763134848,191010
BPGC-NAB,00:A3:8E:60:F2:A0,-94,19,10,10,702468387488,191010
BPGC-NAB,08:4F:A9:2D:8A:A0,-34,12,10,10,9138233772704,121010
BPGC-NAB,70:EA:1A:22:A9:A0,-51,12,10,10,124150763137440,121010
BPGC-NAB,08:4F:A9:2D:8A:40,-43,12,10,10,9138233772608,121010
BPGC-NAB,08:4F:A9:39:68:20,-47,12,10,10,9138234550304,121010
BPGC-NAB,70:EA:1A:22:9F:20,-58,12,10,10,124150763134752,121010
BPGC-NAB,70:EA:1A:22:98:20,-71,12,10,10,124150763132960,121010
BPGC-NAB,70:EA:1A:22:AC:00,-66,12,10,10,124150763138048,121010
CRT-MIFI,8C:21:A7:E1:4E:22,-67,12,10,10,154076178370082,121010
BPGC-NAB,70:EA:1A:22:96:00,-70,12,10,10,124150763132416,121010
BPGC-NAB,00:A3:8E:4E:29:A0,-69,12,10,10,702467156384,121010
BPGC-NAB,08:4F:A9:30:00:00,-76,12,10,10,9138233933824,121010
BPGC-NAB,70:EA:1A:22:87:60,-71,12,10,10,124150763128672,121010
BPGC-WIFI,40:01:7A:B1:00:40,-79,12,10,10,70375097565248,121010
BPGC-NAB,70:EA:1A:22:A0:20,-80,12,10,10,124150763135008,121010
BPGC-NAB,08:4F:A9:39:68:40,-69,12,10,10,9138234550336,121010
BPGC-NAB,70:EA:1A:22:97:80,-82,12,10,10,124150763132800,121010
sks,88:63:DF:BB:74:A5,-85,12,10,10,149962536744101,121010
BPGC-NAB,70:EA:1A:22:8F:E0,-75,12,10,10,124150763130848,121010
BPGC-NAB,08:4F:A9:10:4B:80,-71,12,10,10,9138231856000,121010
BPGC-NAB,70:EA:1A:22:A5:A0,-80,12,10,10,124150763136416,121010
BPGC-NAB,70:EA:1A:22:92:40,-81,12,10,10,124150763131456,121010
BPGC-NAB,A8:B4:56:CC:DE:00,-79,12,10,10,185492503846400,121010
BPGC-NAB,70:EA:1A:22:9F:E0,-86,12,10,10,124150763134944,121010
BPGC-WIFI,40:01:7A:C6:A5:60,-86,12,10,10,70375098983776,121010
BPGC-NAB,00:A3:8E:60:F2:A0,-80,12,10,10,702468387488,121010
BPGC-NAB,A8:B4:56:CA:8F:40,-89,12,10,10,185492503695168,121010
BPGC-NAB,70:EA:1A:22:A9:40,-77,12,10,10,124150763137344,121010
BPGC-NAB,A8:B4:56:CC:DE:00,-31,18,14,10,185492503846400,181410
BPGC-NAB,70:EA:1A:22:A0:20,-40,18,14,10,124150763135008,181410
BPGC-NAB,70:EA:1A:22:97:80,-58,18,14,10,124150763132800,181410
BPGC-NAB,70:EA:1A:22:A5:A0,-54,18,14,10,124150763136416,181410
BPGC-NAB,70:EA:1A:22:96:00,-60,18,14,10,124150763132416,181410
BPGC-NAB,70:EA:1A:22:87:60,-57,18,14,10,124150763128672,181410
BPGC-NAB,70:EA:1A:22:A9:40,-56,18,14,10,124150763137344,181410
BPGC-NAB,70:EA:1A:22:AC:00,-65,18,14,10,124150763138048,181410
BPGC-NAB,70:EA:1A:22:98:20,-53,18,14,10,124150763132960,181410
BPGC-NAB,00:A3:8E:60:F2:A0,-67,18,14,10,702468387488,181410
BPGC-NAB,70:EA:1A:22:92:40,-76,18,14,10,124150763131456,181410
BPGC-NAB,70:EA:1A:22:8F:E0,-72,18,14,10,124150763130848,181410
BPGC-NAB,70:EA:1A:22:9B:80,-64,18,14,10,124150763133824,181410
BPGC-NAB,08:4F:A9:39:68:20,-74,18,14,10,9138234550304,181410
CRT-MIFI,8C:21:A7:E1:4E:22,-79,18,14,10,154076178370082,181410
BPGC-NAB,70:EA:1A:22:96:A0,-78,18,14,10,124150763132576,181410
bhikkhu,60:6D:C7:A3:30:E3,-81,18,14,10,106024617062627,181410
BPGC-NAB,08:4F:A9:2D:8A:A0,-82,18,14,10,9138233772704,181410
BPGC-NAB,08:4F:A9:30:00:00,-69,18,14,10,9138233933824,181410
BPGC-NAB,08:4F:A9:39:68:40,-76,18,14,10,9138234550336,181410
BPGC-NAB,70:EA:1A:22:9F:80,-87,18,14,10,124150763134848,181410
BPGC-NAB,70:EA:1A:22:A9:A0,-88,18,14,10,124150763137440,181410
BPGC-NAB,08:4F:A9:10:4B:80,-74,18,14,10,9138231856000,181410
BPGC-NAB,70:EA:1A:22:9B:E0,-75,18,14,10,124150763133920,181410
BPGC-NAB,A8:B4:56:CA:8F:40,-86,18,14,10,185492503695168,181410
sks,88:63:DF:BB:74:A5,-81,18,14,10,149962536744101,181410
BPGC-NAB,00:A3:8E:4E:29:A0,-80,18,14,10,702467156384,181410
BPGC-NAB,08:4F:A9:2D:8A:40,-76,18,14,10,9138233772608,181410
BPGC-NAB,70:EA:1A:22:9F:E0,-73,18,14,10,124150763134944,181410
BPGC-NAB,70:EA:1A:22:96:20,-85,18,14,10,124150763132448,181410
BPGC-NAB,08:4F:A9:10:4B:80,-30,10,11,10,9138231856000,101110
BPGC-NAB,70:EA:1A:22:96:00,-48,10,11,10,124150763132416,101110
BPGC-NAB,70:EA:1A:22:A9:A0,-52,10,11,10,124150763137440,101110
BPGC-NAB,00:A3:8E:60:F2:A0,-53,10,11,10,702468387488,101110
BPGC-NAB,70:EA:1A:22:AC:00,-56,10,11,10,124150763138048,101110
BPGC-NAB,70:EA:1A:22:8F:E0,-50,10,11,10,124150763130848,101110
BPGC-NAB,70:EA:1A:22:A9:40,-70,10,11,10,124150763137344,101110
BPGC-NAB,08:4F:A9:2D:8A:A0,-61,10,11,10,9138233772704,101110
BPGC-WIFI,40:01:7A:01:B8:80,-70,10,11,10,70375086078080,101110
BPGC-NAB,70:EA:1A:22:9F:20,-69,10,11,10,124150763134752,101110
BPGC-NAB,70:EA:1A:22:96:A0,-78,10,11,10,124150763132576,101110
BPGC-WIFI,40:01:7A:01:B8:8F,-73,10,11,10,70375086078095,101110
BPGC-NAB,70:EA:1A:22:97:80,-77,10,11,10,124150763132800,101110
BPGC-NAB,70:EA:1A:22:A5:A0,-77,10,11,10,124150763136416,101110
BPGC-NAB,70:EA:1A:22:96:20,-87,10,11,10,124150763132448,101110
sks,88:63:DF:BB:74:A5,-88,10,11,10,149962536744101,101110
BPGC-NAB,70:EA:1A:22:98:20,-69,10,11,10,124150763132960,101110
BPGC-NAB,A8:B4:56:CC:DE:00,-78,10,11,10,185492503846400,101110
BPGC-NAB,70:EA:1A:22:A0:20,-77,10,11,10,124150763135008,101110
BPGC-NAB,08:4F:A9:2D:8A:40,-81,10,11,10,9138233772608,101110
BPGC-WIFI,40:01:7A:AF:D3:60,-67,10,11,10,70375097488224,101110
BPGC-WIFI,40:01:7A:C6:A5:60,-74,10,11,10,70375098983776,101110
BPGC-NAB,08:4F:A9:39:68:20,-89,10,11,10,9138234550304,101110
BPGC-NAB,70:EA:1A:22:A0:20,-51,21,14,10,124150763135008,211410
BPGC-NAB,70:EA:1A:22:98:20,-65,21,14,10,124150763132960,211410
BPGC-NAB,70:EA:1A:22:A5:A0,-67,21,14,10,124150763136416,211410
BPGC-NAB,00:A3:8E:60:F2:A0,-76,21,14,10,702468387488,211410
BPGC-NAB,70:EA:1A:22:AC:00,-75,21,14,10,124150763138048,211410
BPGC-NAB,70:EA:1A:22:9B:E0,-86,21,14,10,124150763133920,211410
BPGC-NAB,70:EA:1A:22:8F:E0,-84,21,14,10,124150763130848,211410
BPGC-NAB,08:4F:A9:39:68:20,-87,21,14,10,9138234550304,211410
BPGC-WIFI,40:01:7A:01:B8:80,-80,21,14,10,70375086078080,211410
BPGC-NAB,A8:B4:56:CA:8F:40,-94,21,14,10,185492503695168,211410
BPGC-NAB,70:EA:1A:22:97:80,-60,21,14,10,124150763132800,211410
BPGC-NAB,A8:B4:56:CC:DE:00,-70,21,14,10,185492503846400,211410
bhikkhu,60:6D:C7:A3:30:E3,-72,21,14,10,106024617062627,211410
BPGC-NAB,70:EA:1A:22:87:60,-74,21,14,10,124150763128672,211410
BPGC-NAB,70:EA:1A:22:96:00,-68,21,14,10,124150763132416,211410
BPGC-NAB,08:4F:A9:10:4B:80,-88,21,14,10,9138231856000,211410
BPGC-NAB,70:EA:1A:22:9B:80,-83,21,14,10,124150763133824,211410
BPGC-NAB,70:EA:1A:22:96:A0,-94,21,14,10,124150763132576,211410
BPGC-NAB,08:4F:A9:30:00:00,-94,21,14,10,9138233933824,211410
BPGC-NAB,70:EA:1A:22:92:40,-90,21,14,10,124150763131456,211410
BPGC-NAB,70:EA:1A:22:8F:E0,-38,10,15,10,124150763130848,101510
BPGC-NAB,08:4F:A9:10:4B:80,-52,10,15,10,9138231856000,101510
BPGC-NAB,00:A3:8E:60:F2:A0,-66,10,15,10,702468387488,101510
BPGC-NAB,70:EA:1A:22:A9:A0,-73,10,15,10,124150763137440,101510
BPGC-NAB,70:EA:1A:22:96:00,-74,10,15,10,124150763132416,101510
BPGC-NAB,70:EA:1A:22:98:20,-79,10,15,10,124150763132960,101510
BPGC-NAB,A8:B4:56:CC:DE:00,-81,10,15,10,185492503846400,101510
BPGC-WIFI,40:01:7A:AF:D3:60,-76,10,15,10,70375097488224,101510
BPGC-NAB,70:EA:1A:22:96:20,-80,10,15,10,124150763132448,101510
BPGC-NAB,70:EA:1A:22:A9:40,-84,10,15,10,124150763137344,101510
BPGC-NAB,70:EA:1A:22:AC:00,-72,10,15,10,124150763138048,101510
BPGC-NAB,70:EA:1A:22:A0:20,-86,10,15,10,124150763135008,101510
BPGC-WIFI,40:01:7A:CC:88:20,-87,10,15,10,70375099369504,101510
BPGC-NAB,08:4F:A9:2D:8A:A0,-87,10,15,10,9138233772704,101510
BPGC-NAB,70:EA:1A:22:97:80,-88,10,15,10,124150763132800,101510
BPGC-NAB,70:EA:1A:22:A5:A0,-89,10,15,10,124150763136416,101510
BPGC-NAB,A8:B4:56:CA:8F:40,-83,10,15,10,185492503695168,101510
BPGC-WIFI,40:01:7A:B1:00:40,-62,10,15,10,70375097565248,101510
BPGC-NAB,70:EA:1A:22:96:A0,-78,10,15,10,124150763132576,101510
TG,80:14:A8:BE:BB:28,-96,10,15,10,140826218773288,101510
BPGC-WIFI,40:01:7A:01:B8:80,-79,10,15,10,70375086078080,101510
BPGC-WIFI,40:01:7A:C6:A5:60,-84,10,15,10,70375098983776,101510
BPGC-NAB,70:EA:1A:22:A0:20,-39,21,13,10,124150763135008,211310
BPGC-NAB,70:EA:1A:22:97:80,-51,21,13,10,124150763132800,211310
BPGC-NAB,70:EA:1A:22:96:00,-54,21,13,10,124150763132416,211310
BPGC-NAB,70:EA:1A:22:98:20,-55,21,13,10,124150763132960,211310
BPGC-NAB,70:EA:1A:22:A9:40,-64,21,13,10,124150763137344,211310
BPGC-NAB,70:EA:1A:22:AC:00,-67,21,13,10,124150763138048,211310
BPGC-NAB,70:EA:1A:22:87:60,-67,21,13,10,124150763128672,211310
BPGC-NAB,70:EA:1A:22:9F:80,-68,21,13,10,124150763134848,211310
BPGC-NAB,70:EA:1A:22:9B:E0,-73,21,13,10,124150763133920,211310
CRT-MIFI,8C:21:A7:E1:4E:22,-73,21,13,10,154076178370082,211310
BPGC-NAB,08:4F:A9:39:68:20,-82,21,13,10,9138234550304,211310
BPGC-NAB,A8:B4:56:CC:DE:00,-46,21,13,10,185492503846400,211310
bhikkhu,60:6D:C7:A3:30:E3,-66,21,13,10,106024617062627,211310
BPGC-NAB,70:EA:1A:22:A5:A0,-66,21,13,10,124150763136416,211310
BPGC-NAB,70:EA:1A:22:8F:E0,-73,21,13,10,124150763130848,211310
BPGC-NAB,00:A3:8E:60:F2:A0,-68,21,13,10,702468387488,211310
BPGC-NAB,70:EA:1A:22:92:40,-79,21,13,10,124150763131456,211310
BPGC-NAB,08:4F:A9:10:4B:80,-77,21,13,10,9138231856000,211310
BPGC-NAB,70:EA:1A:22:9B:80,-72,21,13,10,124150763133824,211310
BPGC-NAB,08:4F:A9:30:00:00,-85,21,13,10,9138233933824,211310
sks,88:63:DF:BB:74:A5,-88,21,13,10,149962536744101,211310
BPGC-NAB,70:EA:1A:22:9F:E0,-80,21,13,10,124150763134944,211310
BPGC-NAB,08:4F:A9:39:6A:40,-84,21,13,10,9138234550848,211310
BPGC-NAB,A8:B4:56:CA:8F:40,-85,21,13,10,185492503695168,211310
BPGC-NAB,08:4F:A9:39:68:40,-86,21,13,10,9138234550336,211310
BPGC-WIFI,40:01:7A:01:B8:8F,-86,21,13,10,70375086078095,211310
BPGC-NAB,70:EA:1A:22:9F:20,-90,21,13,10,124150763134752,211310
BPGC-NAB,08:4F:A9:10:4B:80,-38,10,13,10,9138231856000,101310
BPGC-NAB,70:EA:1A:22:96:00,-47,10,13,10,124150763132416,101310
BPGC-NAB,70:EA:1A:22:98:20,-47,10,13,10,124150763132960,101310
BPGC-NAB,00:A3:8E:60:F2:A0,-50,10,13,10,702468387488,101310
BPGC-NAB,70:EA:1A:22:97:80,-63,10,13,10,124150763132800,101310
BPGC-NAB,70:EA:1A:22:A9:40,-56,10,13,10,124150763137344,101310
BPGC-NAB,70:EA:1A:22:A0:20,-61,10,13,10,124150763135008,101310
BPGC-NAB,A8:B4:56:CC:DE:00,-54,10,13,10,185492503846400,101310
BPGC-NAB,70:EA:1A:22:8F:E0,-44,10,13,10,124150763130848,101310
BPGC-NAB,70:EA:1A:22:96:A0,-67,10,13,10,124150763132576,101310
BPGC-NAB,70:EA:1A:22:AC:00,-57,10,13,10,124150763138048,101310
BPGC-NAB,08:4F:A9:2D:8A:A0,-69,10,13,10,9138233772704,101310
BPGC-NAB,70:EA:1A:22:A5:A0,-64,10,13,10,124150763136416,101310
BPGC-WIFI,40:01:7A:B1:00:40,-67,10,13,10,70375097565248,101310
BPGC-NAB,70:EA:1A:22:96:20,-82,10,13,10,124150763132448,101310
BPGC-NAB,70:EA:1A:22:9F:20,-78,10,13,10,124150763134752,101310
BPGC-NAB,70:EA:1A:22:A9:A0,-67,10,13,10,124150763137440,101310
BPGC-NAB,A8:B4:56:CA:8F:40,-78,10,13,10,185492503695168,101310
BPGC-NAB,08:4F:A9:2D:77:40,-83,10,13,10,9138233767744,101310
BPGC-NAB,08:4F:A9:2D:8A:40,-83,10,13,10,9138233772608,101310
BPGC-NAB,70:EA:1A:22:9B:80,-85,10,13,10,124150763133824,101310
BPGC-NAB,70:EA:1A:22:9F:80,-86,10,13,10,124150763134848,101310
BPGC-WIFI,40:01:7A:01:B8:80,-80,10,13,10,70375086078080,101310
sks,88:63:DF:BB:74:A5,-82,10,13,10,149962536744101,101310
BPGC-NAB,08:4F:A9:39:68:40,-84,10,13,10,9138234550336,101310
BPGC-NAB,70:EA:1A:22:96:00,-43,10,14,10,124150763132416,101410
BPGC-NAB,70:EA:1A:22:98:20,-52,10,14,10,124150763132960,101410
BPGC-NAB,70:EA:1A:22:AC:00,-59,10,14,10,124150763138048,101410
BPGC-NAB,08:4F:A9:10:4B:80,-59,10,14,10,9138231856000,101410
BPGC-NAB,70:EA:1A:22:A9:40,-62,10,14,10,124150763137344,101410
BPGC-NAB,70:EA:1A:22:A0:20,-59,10,14,10,124150763135008,101410
BPGC-NAB,A8:B4:56:CC:DE:00,-54,10,14,10,185492503846400,101410
BPGC-NAB,70:EA:1A:22:A5:A0,-65,10,14,10,124150763136416,101410
BPGC-NAB,00:A3:8E:60:F2:A0,-59,10,14,10,702468387488,101410
BPGC-WIFI,40:01:7A:B1:00:40,-74,10,14,10,70375097565248,101410
BPGC-NAB,70:EA:1A:22:96:20,-67,10,14,10,124150763132448,101410
BPGC-NAB,70:EA:1A:22:8F:E0,-45,10,14,10,124150763130848,101410
BPGC-WIFI,40:01:7A:CA:3F:AF,-82,10,14,10,70375099219887,101410
BPGC-NAB,70:EA:1A:22:9F:20,-72,10,14,10,124150763134752,101410
BPGC-NAB,08:4F:A9:2D:8A:40,-81,10,14,10,9138233772608,101410
BPGC-WIFI,40:01:7A:C6:A5:60,-86,10,14,10,70375098983776,101410
sks,88:63:DF:BB:74:A5,-88,10,14,10,149962536744101,101410
BPGC-NAB,70:EA:1A:22:97:80,-73,10,14,10,124150763132800,101410
BPGC-NAB,08:4F:A9:2D:8A:A0,-79,10,14,10,9138233772704,101410
BPGC-NAB,70:EA:1A:22:96:A0,-63,10,14,10,124150763132576,101410
BPGC-NAB,70:EA:1A:22:A9:A0,-70,10,14,10,124150763137440,101410
BPGC-NAB,70:EA:1A:22:9B:E0,-84,10,14,10,124150763133920,101410
BPGC-NAB,00:A3:8E:4E:29:A0,-79,10,14,10,702467156384,101410
BPGC-NAB,A8:B4:56:CA:8F:40,-67,10,14,10,185492503695168,101410
BPGC-NAB,08:4F:A9:39:68:40,-87,10,14,10,9138234550336,101410
BPGC-NAB,70:EA:1A:22:96:00,-37,11,14,10,124150763132416,111410
BPGC-NAB,70:EA:1A:22:98:20,-59,11,14,10,124150763132960,111410
BPGC-NAB,08:4F:A9:10:4B:80,-63,11,14,10,9138231856000,111410
BPGC-NAB,A8:B4:56:CC:DE:00,-65,11,14,10,185492503846400,111410
BPGC-NAB,70:EA:1A:22:AC:00,-66,11,14,10,124150763138048,111410
BPGC-NAB,00:A3:8E:60:F2:A0,-60,11,14,10,702468387488,111410
BPGC-NAB,70:EA:1A:22:A9:40,-64,11,14,10,124150763137344,111410
BPGC-NAB,70:EA:1A:22:A0:20,-68,11,14,10,124150763135008,111410
BPGC-NAB,70:EA:1A:22:A5:A0,-73,11,14,10,124150763136416,111410
BPGC-NAB,70:EA:1A:22:8F:E0,-72,11,14,10,124150763130848,111410
BPGC-NAB,70:EA:1A:22:87:60,-78,11,14,10,124150763128672,111410
BPGC-NAB,70:EA:1A:22:97:80,-78,11,14,10,124150763132800,111410
BPGC-NAB,70:EA:1A:22:A9:A0,-73,11,14,10,124150763137440,111410
BPGC-NAB,08:4F:A9:2D:8A:A0,-81,11,14,10,9138233772704,111410
BPGC-NAB,70:EA:1A:22:9F:20,-86,11,14,10,124150763134752,111410
BPGC-WIFI,40:01:7A:B1:00:40,-87,11,14,10,70375097565248,111410
BPGC-NAB,70:EA:1A:22:96:A0,-74,11,14,10,124150763132576,111410
