Name,Address,Signal Level,Frequency,Channel,Time,X,Y,Z,MAC,Final
BPGC-NAB,70:EA:1A:22:8F:E0,-91,2437,6,17/02/20 12:22:40 AM,6,5,1,124150763130848,124150763130848651
TheLastUchiha,06:92:26:A2:85:2C,-95,2412,1,17/02/20 12:21:55 AM,6,5,1,7224783177004,7224783177004651
BPGC-NAB,70:EA:1A:22:9F:20,-92,2462,11,17/02/20 12:22:55 AM,6,5,1,124150763134752,124150763134752651
BPGC-NAB,70:EA:1A:22:96:20,-93,2462,11,17/02/20 12:22:57 AM,6,5,1,124150763132448,124150763132448651
BPGC-NAB,08:4F:A9:39:6A:40,-94,2462,11,17/02/20 12:22:38 AM,6,5,1,9138234550848,9138234550848651
BPGC-NAB,70:EA:1A:22:92:40,-95,2412,1,17/02/20 12:22:40 AM,6,5,1,124150763131456,124150763131456651
BPGC-NAB,70:EA:1A:22:9F:20,-46,2462,11,16/02/20 01:17:15 PM,3,0,1,124150763134752,124150763134752301
BPGC-NAB,00:A3:8E:4E:29:A0,-47,2412,1,16/02/20 01:17:15 PM,3,0,1,702467156384,702467156384301
BPGC-NAB,08:4F:A9:39:68:40,-60,2462,11,16/02/20 01:17:15 PM,3,0,1,9138234550336,9138234550336301
BPGC-NAB,08:4F:A9:30:00:00,-64,2437,6,16/02/20 01:17:13 PM,3,0,1,9138233933824,9138233933824301
BPGC-NAB,08:4F:A9:2D:8A:A0,-69,2412,1,16/02/20 01:15:12 PM,3,0,1,9138233772704,9138233772704301
BPGC-NAB,00:A3:8E:60:F2:A0,-69,2462,11,16/02/20 01:17:13 PM,3,0,1,702468387488,702468387488301
sks,88:63:DF:BB:74:A5,-71,2462,11,16/02/20 01:20:03 PM,3,0,1,149962536744101,149962536744101301
BPGC-NAB,70:EA:1A:22:AC:00,-74,2437,6,16/02/20 01:19:12 PM,3,0,1,124150763138048,124150763138048301
BPGC-NAB,08:4F:A9:2D:8A:40,-70,2462,11,16/02/20 01:19:15 PM,3,0,1,9138233772608,9138233772608301
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-76,2437,6,16/02/20 01:17:12 PM,3,0,1,190090214554142,190090214554142301
BPGC-NAB,70:EA:1A:22:A9:40,-82,2412,1,16/02/20 01:19:15 PM,3,0,1,124150763137344,124150763137344301
BPGC-NAB,08:4F:A9:39:68:20,-77,2437,6,16/02/20 01:20:03 PM,3,0,1,9138234550304,9138234550304301
BPGC-NAB,70:EA:1A:22:96:00,-87,2412,1,16/02/20 01:15:14 PM,3,0,1,124150763132416,124150763132416301
BPGC-NAB,70:EA:1A:22:A9:A0,-85,2437,6,16/02/20 01:15:16 PM,3,0,1,124150763137440,124150763137440301
BPGC-NAB,70:EA:1A:22:A5:A0,-79,2462,11,16/02/20 01:17:13 PM,3,0,1,124150763136416,124150763136416301
BPGC-NAB,70:EA:1A:22:98:20,-86,2437,6,16/02/20 01:17:15 PM,3,0,1,124150763132960,124150763132960301
BPGC-NAB,70:EA:1A:22:97:80,-89,2412,1,16/02/20 01:17:17 PM,3,0,1,124150763132800,124150763132800301
BPGC-NAB,08:4F:A9:39:6A:40,-91,2462,11,16/02/20 01:17:17 PM,3,0,1,9138234550848,9138234550848301
SAIMAA,04:95:E6:82:45:88,-92,2442,7,16/02/20 01:19:17 PM,3,0,1,5041863935368,5041863935368301
BPGC-NAB,08:4F:A9:43:38:A0,-95,2437,6,16/02/20 01:17:12 PM,3,0,1,9138235193504,9138235193504301
BPGC-NAB,70:EA:1A:22:A0:20,-92,2437,6,16/02/20 01:19:15 PM,3,0,1,124150763135008,124150763135008301
BPGC-NAB,08:4F:A9:10:4B:80,-89,2462,11,16/02/20 01:17:15 PM,3,0,1,9138231856000,9138231856000301
BPGC-NAB,70:EA:1A:22:8F:E0,-95,2437,6,16/02/20 01:19:13 PM,3,0,1,124150763130848,124150763130848301
BPGC-NAB,A8:B4:56:CC:DE:00,-92,2462,11,16/02/20 01:19:15 PM,3,0,1,185492503846400,185492503846400301
TG,80:14:A8:BE:BB:28,-96,2412,1,16/02/20 01:20:03 PM,3,0,1,140826218773288,140826218773288301
BPGC-NAB,70:EA:1A:22:97:80,-41,2412,1,16/02/20 02:04:43 PM,9,4,1,124150763132800,124150763132800941
BPGC-NAB,70:EA:1A:22:A0:20,-59,2437,6,16/02/20 02:05:19 PM,9,4,1,124150763135008,124150763135008941
BPGC-NAB,A8:B4:56:CC:DE:00,-71,2462,11,16/02/20 02:04:41 PM,9,4,1,185492503846400,185492503846400941
BPGC-NAB,70:EA:1A:22:A9:40,-71,2412,1,16/02/20 02:04:43 PM,9,4,1,124150763137344,124150763137344941
BPGC-NAB,70:EA:1A:22:96:00,-74,2412,1,16/02/20 02:04:41 PM,9,4,1,124150763132416,124150763132416941
BPGC-NAB,08:4F:A9:39:6A:40,-69,2462,11,16/02/20 02:05:27 PM,9,4,1,9138234550848,9138234550848941
BPGC-NAB,08:4F:A9:30:00:00,-78,2437,6,16/02/20 02:05:19 PM,9,4,1,9138233933824,9138233933824941
BPGC-NAB,70:EA:1A:22:98:20,-78,2437,6,16/02/20 02:04:45 PM,9,4,1,124150763132960,124150763132960941
BPGC-NAB,70:EA:1A:22:AC:00,-70,2437,6,16/02/20 02:04:45 PM,9,4,1,124150763138048,124150763138048941
BPGC-NAB,70:EA:1A:22:87:60,-84,2412,1,16/02/20 02:04:41 PM,9,4,1,124150763128672,124150763128672941
BPGC-NAB,00:A3:8E:60:F2:A0,-82,2462,11,16/02/20 02:04:43 PM,9,4,1,702468387488,702468387488941
BPGC-NAB,70:EA:1A:22:9B:E0,-92,2437,6,16/02/20 02:04:41 PM,9,4,1,124150763133920,124150763133920941
BPGC-NAB,70:EA:1A:22:8F:E0,-93,2437,6,16/02/20 02:04:41 PM,9,4,1,124150763130848,124150763130848941
BPGC-NAB,08:4F:A9:39:68:40,-86,2462,11,16/02/20 02:04:43 PM,9,4,1,9138234550336,9138234550336941
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-89,2437,6,16/02/20 02:05:27 PM,9,4,1,190090214554142,190090214554142941
sks,88:63:DF:BB:74:A5,-95,2462,11,16/02/20 02:05:19 PM,9,4,1,149962536744101,149962536744101941
SAIMAA,04:95:E6:82:45:88,-96,2442,7,16/02/20 02:04:41 PM,9,4,1,5041863935368,5041863935368941
BPGC-NAB,70:EA:1A:22:A5:A0,-63,2462,11,16/02/20 02:05:19 PM,9,4,1,124150763136416,124150763136416941
BPGC-NAB,70:EA:1A:22:9B:80,-91,2412,1,16/02/20 02:05:19 PM,9,4,1,124150763133824,124150763133824941
BPGC-NAB,08:4F:A9:43:38:A0,-94,2437,6,16/02/20 02:04:45 PM,9,4,1,9138235193504,9138235193504941
BPGC-NAB,00:A3:8E:4E:29:A0,-97,2412,1,16/02/20 02:04:45 PM,9,4,1,702467156384,702467156384941
BPGC-NAB,08:4F:A9:2D:77:40,-96,2412,1,16/02/20 02:05:27 PM,9,4,1,9138233767744,9138233767744941
BPGC-NAB,08:4F:A9:10:4B:80,-96,2462,11,16/02/20 02:05:27 PM,9,4,1,9138231856000,9138231856000941
BPGC-NAB,70:EA:1A:22:96:A0,-97,2412,1,16/02/20 02:05:27 PM,9,4,1,124150763132576,124150763132576941
BPGC-NAB,08:4F:A9:39:6A:40,-35,2462,11,16/02/2020 13:39:50,9,-1,1,9138234550848,9138234550848911
BPGC-NAB,08:4F:A9:30:00:00,-51,2437,6,16/02/2020 13:39:50,9,-1,1,9138233933824,9138233933824911
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-57,2437,6,16/02/2020 13:39:52,9,-1,1,190090214554142,190090214554142911
BPGC-NAB,08:4F:A9:39:68:40,-60,2462,11,16/02/2020 13:37:56,9,-1,1,9138234550336,9138234550336911
sks,88:63:DF:BB:74:A5,-65,2462,11,16/02/2020 13:40:54,9,-1,1,149962536744101,149962536744101911
BPGC-NAB,70:EA:1A:22:87:60,-75,2412,1,16/02/2020 13:37:54,9,-1,1,124150763128672,124150763128672911
BPGC-NAB,70:EA:1A:22:97:80,-64,2412,1,16/02/2020 13:39:50,9,-1,1,124150763132800,124150763132800911
BPGC-NAB,70:EA:1A:22:A0:20,-87,2437,6,16/02/2020 13:37:56,9,-1,1,124150763135008,124150763135008911
BPGC-NAB,70:EA:1A:22:A5:A0,-70,2462,11,16/02/2020 13:39:50,9,-1,1,124150763136416,124150763136416911
BPGC-NAB,70:EA:1A:22:98:20,-88,2437,6,16/02/2020 13:37:56,9,-1,1,124150763132960,124150763132960911
BPGC-NAB,00:A3:8E:4E:29:A0,-80,2412,1,16/02/2020 13:39:52,9,-1,1,702467156384,702467156384911
BPGC-NAB,70:EA:1A:22:AC:00,-88,2437,6,16/02/2020 13:39:50,9,-1,1,124150763138048,124150763138048911
BPGC-NAB,70:EA:1A:22:9F:E0,-69,2462,11,16/02/2020 13:39:52,9,-1,1,124150763134944,124150763134944911
BPGC-NAB,70:EA:1A:22:9F:20,-89,2462,11,16/02/2020 13:40:54,9,-1,1,124150763134752,124150763134752911
BPGC-NAB,70:EA:1A:22:9F:20,-37,2462,11,16/02/2020 13:11:09,0,0,1,124150763134752,124150763134752001
BPGC-NAB,08:4F:A9:30:00:00,-59,2437,6,16/02/2020 13:11:05,0,0,1,9138233933824,9138233933824001
BPGC-NAB,00:A3:8E:60:F2:A0,-46,2462,11,16/02/2020 13:11:08,0,0,1,702468387488,702468387488001
BPGC-NAB,70:EA:1A:22:AC:00,-56,2437,6,16/02/2020 13:13:32,0,0,1,124150763138048,124150763138048001
BPGC-NAB,00:A3:8E:4E:29:A0,-57,2412,1,16/02/2020 13:13:08,0,0,1,702467156384,702467156384001
BPGC-NAB,08:4F:A9:2D:8A:A0,-63,2412,1,16/02/2020 13:13:08,0,0,1,9138233772704,9138233772704001
BPGC-NAB,70:EA:1A:22:8F:E0,-63,2437,6,16/02/2020 13:11:11,0,0,1,124150763130848,124150763130848001
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-75,2437,6,16/02/2020 13:10:41,0,0,1,190090214554142,190090214554142001
BPGC-NAB,08:4F:A9:39:68:40,-57,2462,11,16/02/2020 13:13:05,0,0,1,9138234550336,9138234550336001
BPGC-NAB,70:EA:1A:22:A9:40,-72,2412,1,16/02/2020 13:13:05,0,0,1,124150763137344,124150763137344001
BPGC-NAB,70:EA:1A:22:97:80,-73,2412,1,16/02/2020 13:11:08,0,0,1,124150763132800,124150763132800001
BPGC-NAB,70:EA:1A:22:A9:A0,-70,2437,6,16/02/2020 13:13:08,0,0,1,124150763137440,124150763137440001
BPGC-NAB,08:4F:A9:2D:8A:40,-73,2462,11,16/02/2020 13:13:08,0,0,1,9138233772608,9138233772608001
BPGC-NAB,08:4F:A9:10:4B:80,-62,2462,11,16/02/2020 13:11:08,0,0,1,9138231856000,9138231856000001
BPGC-NAB,08:4F:A9:39:68:20,-70,2437,6,16/02/2020 13:13:11,0,0,1,9138234550304,9138234550304001
BPGC-NAB,70:EA:1A:22:A5:A0,-79,2462,11,16/02/2020 13:11:05,0,0,1,124150763136416,124150763136416001
BPGC-NAB,A8:B4:56:CC:DE:00,-74,2462,11,16/02/2020 13:13:32,0,0,1,185492503846400,185492503846400001
sks,88:63:DF:BB:74:A5,-70,2462,11,16/02/2020 13:13:09,0,0,1,149962536744101,149962536744101001
BPGC-NAB,08:4F:A9:43:38:A0,-89,2437,6,16/02/2020 13:11:05,0,0,1,9138235193504,9138235193504001
CRT-MIFI,8C:21:A7:E1:4E:22,-81,2427,4,16/02/2020 13:11:08,0,0,1,154076178370082,154076178370082001
BPGC-NAB,70:EA:1A:22:96:00,-71,2412,1,16/02/2020 13:13:05,0,0,1,124150763132416,124150763132416001
BPGC-NAB,70:EA:1A:22:98:20,-72,2437,6,16/02/2020 13:11:11,0,0,1,124150763132960,124150763132960001
BPGC-NAB,70:EA:1A:22:A0:20,-90,2437,6,16/02/2020 13:13:11,0,0,1,124150763135008,124150763135008001
BPGC-NAB,70:EA:1A:22:AC:00,-43,2437,6,17/02/20 12:36:37 AM,0,5,1,124150763138048,124150763138048051
BPGC-NAB,70:EA:1A:22:8F:E0,-64,2437,6,17/02/20 12:36:44 AM,0,5,1,124150763130848,124150763130848051
BPGC-NAB,70:EA:1A:22:A5:A0,-61,2462,11,17/02/20 12:36:44 AM,0,5,1,124150763136416,124150763136416051
BPGC-NAB,00:A3:8E:60:F2:A0,-58,2462,11,17/02/20 12:32:36 AM,0,5,1,702468387488,702468387488051
BPGC-NAB,70:EA:1A:22:A9:40,-59,2412,1,17/02/20 12:34:30 AM,0,5,1,124150763137344,124150763137344051
BPGC-NAB,70:EA:1A:22:97:80,-62,2412,1,17/02/20 12:36:44 AM,0,5,1,124150763132800,124150763132800051
BPGC-NAB,70:EA:1A:22:9F:20,-73,2462,11,17/02/20 12:36:44 AM,0,5,1,124150763134752,124150763134752051
BPGC-NAB,70:EA:1A:22:96:00,-76,2412,1,17/02/20 12:34:32 AM,0,5,1,124150763132416,124150763132416051
BPGC-NAB,70:EA:1A:22:98:20,-78,2437,6,17/02/20 12:34:32 AM,0,5,1,124150763132960,124150763132960051
BPGC-NAB,A8:B4:56:CC:DE:00,-81,2462,11,17/02/20 12:36:30 AM,0,5,1,185492503846400,185492503846400051
BPGC-NAB,08:4F:A9:10:4B:80,-71,2462,11,17/02/20 12:32:34 AM,0,5,1,9138231856000,9138231856000051
BPGC-NAB,08:4F:A9:2D:77:40,-77,2412,1,17/02/20 12:36:44 AM,0,5,1,9138233767744,9138233767744051
BPGC-NAB,70:EA:1A:22:A0:20,-75,2437,6,17/02/20 12:34:32 AM,0,5,1,124150763135008,124150763135008051
BPGC-NAB,68:3B:78:E9:C0:E0,-77,2462,11,17/02/20 12:36:30 AM,0,5,1,114604640944352,114604640944352051
BPGC-NAB,70:EA:1A:22:A9:A0,-80,2437,6,17/02/20 12:36:30 AM,0,5,1,124150763137440,124150763137440051
BPGC-NAB,08:4F:A9:43:38:A0,-84,2437,6,17/02/20 12:33:30 AM,0,5,1,9138235193504,9138235193504051
BPGC-NAB,00:A3:8E:4E:29:A0,-91,2412,1,17/02/20 12:32:34 AM,0,5,1,702467156384,702467156384051
BPGC-WIFI,40:01:7A:B1:00:40,-86,2437,6,17/02/20 12:34:30 AM,0,5,1,70375097565248,70375097565248051
BPGC-LT,40:01:7A:B1:00:41,-87,2437,6,17/02/20 12:34:30 AM,0,5,1,70375097565249,70375097565249051
BPGC-NAB,08:4F:A9:2D:8A:A0,-90,2412,1,17/02/20 12:32:34 AM,0,5,1,9138233772704,9138233772704051
BPGC-NAB,08:4F:A9:30:00:00,-90,2437,6,17/02/20 12:33:30 AM,0,5,1,9138233933824,9138233933824051
BPGC-NAB,08:4F:A9:39:68:40,-94,2462,11,17/02/20 12:32:36 AM,0,5,1,9138234550336,9138234550336051
sks,88:63:DF:BB:74:A5,-95,2462,11,17/02/20 12:36:30 AM,0,5,1,149962536744101,149962536744101051
BPGC-NAB,00:A3:8E:60:F2:A0,-66,2462,11,17/02/20 12:47:02 AM,0,7,1,702468387488,702468387488071
BPGC-NAB,70:EA:1A:22:8F:E0,-72,2437,6,17/02/20 12:48:58 AM,0,7,1,124150763130848,124150763130848071
BPGC-NAB,68:3B:78:E9:C0:E0,-71,2462,11,17/02/20 12:48:58 AM,0,7,1,114604640944352,114604640944352071
BPGC-NAB,08:4F:A9:2D:77:40,-73,2412,1,17/02/20 12:50:58 AM,0,7,1,9138233767744,9138233767744071
BPGC-NAB,70:EA:1A:22:AC:00,-73,2437,6,17/02/20 12:49:00 AM,0,7,1,124150763138048,124150763138048071
BPGC-NAB,08:4F:A9:43:38:A0,-68,2437,6,17/02/20 12:49:00 AM,0,7,1,9138235193504,9138235193504071
BPGC-NAB,70:EA:1A:22:9F:20,-81,2462,11,17/02/20 12:50:58 AM,0,7,1,124150763134752,124150763134752071
BPGC-NAB,08:4F:A9:10:4B:80,-84,2462,11,17/02/20 12:47:02 AM,0,7,1,9138231856000,9138231856000071
BPGC-NAB,70:EA:1A:22:A9:40,-88,2412,1,17/02/20 12:47:03 AM,0,7,1,124150763137344,124150763137344071
BPGC-NAB,70:EA:1A:22:96:00,-94,2412,1,17/02/20 12:47:00 AM,0,7,1,124150763132416,124150763132416071
BPGC-NAB,70:EA:1A:22:A9:A0,-94,2437,6,17/02/20 12:50:58 AM,0,7,1,124150763137440,124150763137440071
BPGC-NAB,70:EA:1A:22:A5:A0,-90,2462,11,17/02/20 12:47:02 AM,0,7,1,124150763136416,124150763136416071
BPGC-NAB,70:EA:1A:22:97:80,-90,2412,1,17/02/20 12:47:03 AM,0,7,1,124150763132800,124150763132800071
BPGC-NAB,70:EA:1A:22:98:20,-94,2437,6,17/02/20 12:47:02 AM,0,7,1,124150763132960,124150763132960071
BPGC-NAB,A8:B4:56:CC:DE:00,-96,2462,11,17/02/20 12:47:02 AM,0,7,1,185492503846400,185492503846400071
BPGC-NAB,A8:B4:56:CA:8F:40,-93,2437,6,17/02/20 12:47:03 AM,0,7,1,185492503695168,185492503695168071
BPGC-NAB,70:EA:1A:22:96:20,-95,2462,11,17/02/20 12:50:58 AM,0,7,1,124150763132448,124150763132448071
BPGC-NAB,00:A3:8E:60:F2:A0,-39,2462,11,17/02/20 12:42:56 AM,0,1,1,702468387488,702468387488011
BPGC-NAB,08:4F:A9:10:4B:80,-59,2462,11,17/02/20 12:44:02 AM,0,1,1,9138231856000,9138231856000011
BPGC-NAB,70:EA:1A:22:AC:00,-59,2437,6,17/02/20 12:42:56 AM,0,1,1,124150763138048,124150763138048011
BPGC-NAB,70:EA:1A:22:8F:E0,-65,2437,6,17/02/20 12:43:56 AM,0,1,1,124150763130848,124150763130848011
BPGC-NAB,70:EA:1A:22:96:00,-72,2412,1,17/02/20 12:43:56 AM,0,1,1,124150763132416,124150763132416011
BPGC-NAB,70:EA:1A:22:9F:20,-68,2462,11,17/02/20 12:42:02 AM,0,1,1,124150763134752,124150763134752011
BPGC-NAB,70:EA:1A:22:A9:40,-77,2412,1,17/02/20 12:44:00 AM,0,1,1,124150763137344,124150763137344011
BPGC-NAB,70:EA:1A:22:97:80,-78,2412,1,17/02/20 12:43:58 AM,0,1,1,124150763132800,124150763132800011
BPGC-NAB,70:EA:1A:22:98:20,-75,2437,6,17/02/20 12:43:58 AM,0,1,1,124150763132960,124150763132960011
BPGC-NAB,A8:B4:56:CC:DE:00,-84,2462,11,17/02/20 12:41:58 AM,0,1,1,185492503846400,185492503846400011
BPGC-NAB,70:EA:1A:22:A0:20,-77,2437,6,17/02/20 12:42:02 AM,0,1,1,124150763135008,124150763135008011
BPGC-NAB,70:EA:1A:22:A9:A0,-82,2437,6,17/02/20 12:44:02 AM,0,1,1,124150763137440,124150763137440011
BPGC-NAB,00:A3:8E:4E:29:A0,-79,2412,1,17/02/20 12:43:58 AM,0,1,1,702467156384,702467156384011
BPGC-NAB,08:4F:A9:2D:77:40,-85,2412,1,17/02/20 12:42:00 AM,0,1,1,9138233767744,9138233767744011
BPGC-NAB,70:EA:1A:22:A5:A0,-80,2462,11,17/02/20 12:43:56 AM,0,1,1,124150763136416,124150763136416011
BPGC-NAB,08:4F:A9:2D:8A:A0,-89,2412,1,17/02/20 12:43:56 AM,0,1,1,9138233772704,9138233772704011
BPGC-NAB,08:4F:A9:30:00:00,-82,2437,6,17/02/20 12:42:00 AM,0,1,1,9138233933824,9138233933824011
BPGC-NAB,08:4F:A9:2D:8A:40,-94,2462,11,17/02/20 12:44:00 AM,0,1,1,9138233772608,9138233772608011
BPGC-NAB,08:4F:A9:39:68:40,-83,2462,11,17/02/20 12:43:58 AM,0,1,1,9138234550336,9138234550336011
BPGC-NAB,68:3B:78:E9:C0:E0,-90,2462,11,17/02/20 12:42:02 AM,0,1,1,114604640944352,114604640944352011
BPGC-NAB,08:4F:A9:39:68:20,-94,2437,6,17/02/20 12:44:02 AM,0,1,1,9138234550304,9138234550304011
sks,88:63:DF:BB:74:A5,-96,2462,11,17/02/20 12:42:02 AM,0,1,1,149962536744101,149962536744101011
BPGC-WIFI,40:01:7A:AF:D3:60,-93,2462,11,17/02/20 12:43:56 AM,0,1,1,70375097488224,70375097488224011
BPGC-NAB,70:EA:1A:22:97:80,-47,2412,1,17/02/20 12:16:37 AM,8,5,1,124150763132800,124150763132800851
BPGC-NAB,70:EA:1A:22:A5:A0,-51,2462,11,17/02/20 12:16:37 AM,8,5,1,124150763136416,124150763136416851
BPGC-NAB,70:EA:1A:22:A9:40,-66,2412,1,17/02/20 12:16:37 AM,8,5,1,124150763137344,124150763137344851
BPGC-NAB,A8:B4:56:CC:DE:00,-67,2462,11,17/02/20 12:16:37 AM,8,5,1,185492503846400,185492503846400851
BPGC-NAB,70:EA:1A:22:AC:00,-72,2437,6,17/02/20 12:16:37 AM,8,5,1,124150763138048,124150763138048851
BPGC-NAB,70:EA:1A:22:98:20,-73,2437,6,17/02/20 12:16:37 AM,8,5,1,124150763132960,124150763132960851
BPGC-NAB,70:EA:1A:22:A0:20,-74,2437,6,17/02/20 12:16:37 AM,8,5,1,124150763135008,124150763135008851
BPGC-NAB,08:4F:A9:30:00:00,-76,2437,6,17/02/20 12:16:37 AM,8,5,1,9138233933824,9138233933824851
BPGC-NAB,08:4F:A9:39:6A:40,-78,2462,11,17/02/20 12:16:37 AM,8,5,1,9138234550848,9138234550848851
BPGC-NAB,70:EA:1A:22:96:00,-81,2412,1,17/02/20 12:16:37 AM,8,5,1,124150763132416,124150763132416851
BPGC-NAB,70:EA:1A:22:87:60,-81,2412,1,17/02/20 12:16:37 AM,8,5,1,124150763128672,124150763128672851
BPGC-NAB,08:4F:A9:39:68:40,-84,2462,11,17/02/20 12:16:37 AM,8,5,1,9138234550336,9138234550336851
BPGC-NAB,00:A3:8E:4E:29:A0,-88,2412,1,17/02/20 12:16:37 AM,8,5,1,702467156384,702467156384851
BPGC-NAB,00:A3:8E:60:F2:A0,-90,2462,11,17/02/20 12:16:37 AM,8,5,1,702468387488,702468387488851
BPGC-NAB,70:EA:1A:22:8F:E0,-92,2437,6,17/02/20 12:16:37 AM,8,5,1,124150763130848,124150763130848851
BPGC-NAB,08:4F:A9:39:68:20,-93,2437,6,17/02/20 12:16:37 AM,8,5,1,9138234550304,9138234550304851
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-94,2437,6,17/02/20 12:16:37 AM,8,5,1,190090214554142,190090214554142851
BPGC-NAB,A8:B4:56:CA:8F:40,-94,2437,6,17/02/20 12:16:37 AM,8,5,1,185492503695168,185492503695168851
BPGC-NAB,08:4F:A9:10:4B:80,-94,2462,11,17/02/20 12:16:37 AM,8,5,1,9138231856000,9138231856000851
BPGC-NAB,70:EA:1A:22:9B:E0,-95,2437,6,17/02/20 12:16:37 AM,8,5,1,124150763133920,124150763133920851
sks,88:63:DF:BB:74:A5,-96,2462,11,17/02/20 12:16:37 AM,8,5,1,149962536744101,149962536744101851
BPGC-NAB,70:EA:1A:22:92:40,-96,2412,1,17/02/20 12:16:37 AM,8,5,1,124150763131456,124150763131456851
BPGC-NAB,70:EA:1A:22:9B:80,-96,2412,1,17/02/20 12:16:37 AM,8,5,1,124150763133824,124150763133824851
BPGC-NAB,70:EA:1A:22:9F:E0,-96,2462,11,17/02/20 12:16:37 AM,8,5,1,124150763134944,124150763134944851
BPGC-NAB,00:A3:8E:60:F2:A0,-36,2462,11,17/02/2020 00:40:56,0,2,1,702468387488,702468387488021
BPGC-NAB,70:EA:1A:22:AC:00,-51,2437,6,17/02/2020 00:42:46,0,2,1,124150763138048,124150763138048021
BPGC-NAB,08:4F:A9:10:4B:80,-50,2462,11,17/02/2020 00:44:23,0,2,1,9138231856000,9138231856000021
BPGC-NAB,70:EA:1A:22:A0:20,-63,2437,6,17/02/2020 00:42:46,0,2,1,124150763135008,124150763135008021
BPGC-NAB,70:EA:1A:22:97:80,-62,2412,1,17/02/2020 00:44:23,0,2,1,124150763132800,124150763132800021
BPGC-NAB,70:EA:1A:22:9F:20,-65,2462,11,17/02/2020 00:44:23,0,2,1,124150763134752,124150763134752021
BPGC-NAB,70:EA:1A:22:96:00,-62,2412,1,17/02/2020 00:44:23,0,2,1,124150763132416,124150763132416021
BPGC-NAB,70:EA:1A:22:A5:A0,-67,2462,11,17/02/2020 00:44:23,0,2,1,124150763136416,124150763136416021
BPGC-NAB,70:EA:1A:22:A9:40,-66,2412,1,17/02/2020 00:44:23,0,2,1,124150763137344,124150763137344021
BPGC-NAB,70:EA:1A:22:98:20,-59,2437,6,17/02/2020 00:44:23,0,2,1,124150763132960,124150763132960021
BPGC-NAB,A8:B4:56:CC:DE:00,-72,2462,11,17/02/2020 00:44:23,0,2,1,185492503846400,185492503846400021
BPGC-NAB,70:EA:1A:22:A9:A0,-78,2437,6,17/02/2020 00:42:46,0,2,1,124150763137440,124150763137440021
BPGC-NAB,08:4F:A9:43:38:A0,-80,2437,6,17/02/2020 00:42:46,0,2,1,9138235193504,9138235193504021
BPGC-NAB,00:A3:8E:4E:29:A0,-83,2412,1,17/02/2020 00:42:46,0,2,1,702467156384,702467156384021
sks,88:63:DF:BB:74:A5,-83,2462,11,17/02/2020 00:42:46,0,2,1,149962536744101,149962536744101021
BPGC-NAB,08:4F:A9:39:68:40,-77,2462,11,17/02/2020 00:44:23,0,2,1,9138234550336,9138234550336021
BPGC-WIFI,40:01:7A:B1:00:40,-82,2437,6,17/02/2020 00:44:23,0,2,1,70375097565248,70375097565248021
BPGC-NAB,08:4F:A9:39:6A:40,-52,2462,11,16/02/20 01:44:29 PM,9,2,1,9138234550848,9138234550848921
BPGC-NAB,70:EA:1A:22:97:80,-56,2412,1,16/02/20 01:44:31 PM,9,2,1,124150763132800,124150763132800921
BPGC-NAB,08:4F:A9:30:00:00,-62,2437,6,16/02/20 01:44:29 PM,9,2,1,9138233933824,9138233933824921
BPGC-NAB,70:EA:1A:22:A5:A0,-66,2462,11,16/02/20 01:46:29 PM,9,2,1,124150763136416,124150763136416921
BPGC-NAB,70:EA:1A:22:A9:40,-71,2412,1,16/02/20 01:44:29 PM,9,2,1,124150763137344,124150763137344921
BPGC-NAB,A8:B4:56:CC:DE:00,-69,2462,11,16/02/20 01:46:29 PM,9,2,1,185492503846400,185492503846400921
BPGC-NAB,70:EA:1A:22:87:60,-68,2412,1,16/02/20 01:44:29 PM,9,2,1,124150763128672,124150763128672921
DIRECT-1D-HP DeskJet 2600 series,AC:E2:D3:B6:BA:1E,-73,2437,6,16/02/20 01:47:54 PM,9,2,1,190090214554142,190090214554142921
BPGC-NAB,70:EA:1A:22:98:20,-68,2437,6,16/02/20 01:44:31 PM,9,2,1,124150763132960,124150763132960921
BPGC-NAB,08:4F:A9:39:68:40,-69,2462,11,16/02/20 01:46:29 PM,9,2,1,9138234550336,9138234550336921
BPGC-NAB,70:EA:1A:22:AC:00,-63,2437,6,16/02/20 01:44:31 PM,9,2,1,124150763138048,124150763138048921
BPGC-NAB,70:EA:1A:22:A0:20,-66,2437,6,16/02/20 01:46:27 PM,9,2,1,124150763135008,124150763135008921
BPGC-NAB,00:A3:8E:4E:29:A0,-86,2412,1,16/02/20 01:44:27 PM,9,2,1,702467156384,702467156384921
sks,88:63:DF:BB:74:A5,-78,2462,11,16/02/20 01:44:29 PM,9,2,1,149962536744101,149962536744101921
BPGC-NAB,70:EA:1A:22:96:00,-67,2412,1,16/02/20 01:44:31 PM,9,2,1,124150763132416,124150763132416921
BPGC-NAB,70:EA:1A:22:9F:20,-88,2462,11,16/02/20 01:44:27 PM,9,2,1,124150763134752,124150763134752921
